FID,city,day,max,min,weather,wind,windDesc,x,y
771,集贤,2017/5/4 0:00:00,11,-3,晴,西风,3-4级~4-5级,131.150555900000001,46.818437080000002
772,九台,2017/5/4 0:00:00,13,-4,晴,东北风~西风,小于3级,125.985175999999996,44.209758940000000
773,吉林,2017/5/4 0:00:00,11,-1,晴,微风,小于3级,126.564543999999998,43.871988330000001
774,蛟河,2017/5/4 0:00:00,11,-3,晴,微风,小于3级,127.351741899999993,43.716756080000003
775,集安,2017/5/4 0:00:00,15,-1,晴,西北风~东风,小于3级,125.998992000000001,41.251410589999999
776,靖宇,2017/5/4 0:00:00,13,-7,晴,西风~西南风,小于3级~3-4级,126.902468499999998,42.449966510000003
777,江源,2017/5/4 0:00:00,11,-5,晴,西风~西南风,小于3级~3-4级,126.825301699999997,42.078958589999999
778,金州,2017/5/4 0:00:00,11,4,阴转多云,东北风~东风,5-6级~4-5级,121.956582499999996,39.298619070000001
779,锦州,2017/5/4 0:00:00,15,1,多云,东北风,3-4级~小于3级,121.147748699999994,41.130878879999997
780,建平县,2017/5/4 0:00:00,14,-3,晴转多云,东北风~南风,4-5级~3-4级,119.632527100000004,41.842222589999999
781,建昌,2017/5/4 0:00:00,13,-2,多云,东北风,4-5级,119.834891499999998,40.716827709999997
782,集宁,2017/5/4 0:00:00,7,-1,多云转小雨,东南风,3-4级,113.112832200000000,41.027765969999997
783,井陉,2017/5/4 0:00:00,10,8,小雨,东北风,3-4级,114.077952100000005,38.000890820000002
784,晋州,2017/5/4 0:00:00,11,6,小雨,东北风,3-4级,115.091738300000003,37.991145099999997
785,景县,2017/5/4 0:00:00,12,6,小雨,东北风,3-4级,116.200133600000001,37.668477469999999
786,冀州,2017/5/4 0:00:00,12,7,小雨,东北风,3-4级,115.470292599999993,37.556069970000003
787,巨鹿,2017/5/4 0:00:00,11,7,小雨,北风,4-5级~3-4级,115.058885799999999,37.278679300000000
788,鸡泽,2017/5/4 0:00:00,11,8,小雨,北风,4-5级~3-4级,114.869565800000004,36.873677489999999
789,尖草坪区,2017/5/4 0:00:00,9,3,小雨,东风~东北风,小于3级,112.488439999999997,37.972757840000000
790,晋中,2017/5/4 0:00:00,8,5,小雨,微风,小于3级,112.738514400000000,37.693361529999997
791,介休,2017/5/4 0:00:00,9,6,小雨,微风,小于3级,111.995187999999999,37.025476279999999
792,晋城,2017/5/4 0:00:00,14,10,小雨转中雨,东南风,小于3级,112.867332800000000,35.499834470000003
793,吉县,2017/5/4 0:00:00,16,10,小雨转小到中雨,北风,小于3级,110.728161999999998,36.158677320000002
794,稷山,2017/5/4 0:00:00,15,10,小到中雨转小雨,东风,小于3级,110.965121800000006,35.598266920000000
795,绛县,2017/5/4 0:00:00,14,9,小到中雨转小雨,东风,小于3级,111.644820400000000,35.498578530000003
796,静乐,2017/5/4 0:00:00,12,2,小雨,东南风,小于3级~3-4级,112.064994299999995,38.400067149999998
797,交城,2017/5/4 0:00:00,15,5,小雨,微风,小于3级,111.819927199999995,37.687045580000003
798,泾阳,2017/5/4 0:00:00,14,12,小雨转中雨,微风,小于3级,108.780753099999998,34.608866999999996
799,佳县,2017/5/4 0:00:00,20,10,阴转小雨,微风,小于3级,110.373739999999998,38.078380449999997
800,靖边,2017/5/4 0:00:00,17,10,阴转小雨,微风,小于3级,108.813259299999999,37.484215810000002
801,济南,2017/5/4 0:00:00,13,7,小雨转阴,东北风,4-5级~3-4级,117.024967099999998,36.682784730000002
802,济阳,2017/5/4 0:00:00,13,6,小雨转阴,东北风,4-5级~3-4级,117.150021199999998,37.032805730000000
803,即墨,2017/5/4 0:00:00,16,7,阵雨转阴,东北风~东南风,4-5级,120.521105599999999,36.487908599999997
804,胶州,2017/5/4 0:00:00,16,7,阵雨转阴,东北风~东南风,4-5级,119.959421199999994,36.248031460000000
805,胶南,2017/5/4 0:00:00,15,8,阵雨转阴,东北风~东南风,4-5级,119.856310100000002,35.852858380000001
806,济宁,2017/5/4 0:00:00,17,10,小雨,东北风,3-4级,116.600797600000007,35.402121659999999
807,嘉祥,2017/5/4 0:00:00,17,10,小雨,东北风,3-4级,116.307291100000000,35.434199030000002
808,金乡,2017/5/4 0:00:00,17,10,小雨,东北风,3-4级,116.315124999999995,35.051246100000000
809,莒南,2017/5/4 0:00:00,18,8,小雨转阴,东风~东南风,4-5级,118.890078900000006,35.213123220000000
810,鄄城,2017/5/4 0:00:00,14,9,小到中雨,北风,3-4级,115.552871300000007,35.555043150000003
811,巨野,2017/5/4 0:00:00,14,9,小到中雨,北风,3-4级,116.041131199999995,35.279400359999997
812,莒县,2017/5/4 0:00:00,16,9,阵雨转阴,东北风~东风,3-4级~4-5级,118.893585099999996,35.655874959999998
813,吉木萨尔,2017/5/4 0:00:00,3,-5,小雪转阴,西北风~微风,3-4级~小于3级,89.053073200000000,44.352913670000000
814,伽师,2017/5/4 0:00:00,20,7,多云,微风,小于3级,77.231563050000005,39.599103149999998
815,吉木乃,2017/5/4 0:00:00,-9,-14,多云转小雪,西风,4-5级,86.208104289999994,47.406311109999997
816,精河,2017/5/4 0:00:00,2,-8,多云,西北风,4-5级~3-4级,82.922361699999996,44.557568449999998
817,江孜,2017/5/4 0:00:00,14,-2,阴转多云,微风,小于3级,89.669049740000005,28.910680050000000
818,吉隆,2017/5/4 0:00:00,15,-1,阴转多云,微风,小于3级,85.306389319999994,28.866800349999998
819,加查,2017/5/4 0:00:00,21,2,多云,微风,小于3级,92.719871859999998,29.293907860000001
820,江达,2017/5/4 0:00:00,18,4,小雨转阴,微风,小于3级,98.036375320000005,31.813700170000001
821,嘉黎,2017/5/4 0:00:00,6,-5,小雪转阴,微风,小于3级,92.961316440000004,30.668911710000000
822,尖扎,2017/5/4 0:00:00,20,10,阴转多云,微风,小于3级,101.849753899999996,35.918696820000001
823,久治,2017/5/4 0:00:00,13,-1,雨夹雪转多云,西风,3-4级~4-5级,101.005508300000002,33.473902950000003
824,泾川,2017/5/4 0:00:00,15,11,小到中雨,东南风,小于3级,107.441405000000003,35.354114510000002
825,静宁,2017/5/4 0:00:00,13,9,小到中雨,东南风,小于3级,105.677562499999993,35.434011750000003
826,金昌,2017/5/4 0:00:00,14,5,小雨转多云,西北风,5-6级~4-5级,102.208126300000004,38.516071799999999
827,酒泉,2017/5/4 0:00:00,15,3,扬沙,东风,4-5级~5-6级,98.508414509999994,39.741473769999999
828,金塔,2017/5/4 0:00:00,16,4,扬沙转沙尘暴,东风,4-5级~5-6级,99.186587020000005,40.382579200000002
829,积石山,2017/5/4 0:00:00,16,11,多云转小雨,微风,小于3级,102.903364800000006,35.719032769999998
830,靖远,2017/5/4 0:00:00,16,9,小雨,微风,小于3级,104.732326900000004,36.749103429999998
831,景泰,2017/5/4 0:00:00,15,8,小雨,微风,小于3级,104.061667700000001,37.146078959999997
832,嘉峪关,2017/5/4 0:00:00,17,4,扬沙转浮尘,东风,3-4级~小于3级,98.281634589999996,39.802397329999998
833,泾源,2017/5/4 0:00:00,11,7,小雨,南风~微风,4-5级~小于3级,106.354022599999993,35.529746379999999
834,郏县,2017/5/4 0:00:00,16,7,小雨转大雨,东北风,4-5级,113.233281800000000,34.005498969999998
835,吉利,2017/5/4 0:00:00,14,8,中雨,东北风,4-5级,112.589764599999995,34.905378749999997
836,焦作,2017/5/4 0:00:00,16,9,小雨转中雨,东北风,4-5级,113.211835899999997,35.234607560000001
837,济源,2017/5/4 0:00:00,16,11,小雨转中雨,东风,4-5级~3-4级,112.405268000000007,35.105364559999998
838,江宁,2017/5/4 0:00:00,24,18,多云转阴,东风,小于3级~3-4级,118.835418200000007,31.863971429999999
839,江浦,2017/5/4 0:00:00,24,18,多云转阴,东风,小于3级~3-4级,97.121281069999995,31.963514199999999
840,江阴,2017/5/4 0:00:00,25,18,多云,东南风~东风,小于3级,120.310678999999993,31.837425419999999
841,句容,2017/5/4 0:00:00,24,17,多云转阴,南风~东风,3-4级,119.207079800000002,31.932634960000001
842,江都,2017/5/4 0:00:00,26,18,阴转多云,东风,3-4级,119.701666200000005,32.539866420000003
843,建湖,2017/5/4 0:00:00,18,13,小雨,东北风,3-4级,119.836496699999998,33.488907990000001
844,金湖,2017/5/4 0:00:00,20,14,雷阵雨转小雨,东北风~东风,3-4级,119.145631100000003,33.025834439999997
845,金坛,2017/5/4 0:00:00,25,18,多云转阴,东南风,3-4级,119.515038399999995,31.723054179999998
846,姜堰,2017/5/4 0:00:00,24,17,多云转阴,东南风~东风,3-4级~4-5级,120.090816200000006,32.526452489999997
847,靖江,2017/5/4 0:00:00,24,18,多云转阴,东南风~东风,3-4级~4-5级,120.276898599999996,32.039442790000003
848,江夏,2017/5/4 0:00:00,29,19,多云转雷阵雨,微风~东南风,小于3级~3-4级,114.367081600000006,30.252484110000001
849,嘉鱼,2017/5/4 0:00:00,31,20,多云转雷阵雨,微风~南风,小于3级~3-4级,113.967139000000003,30.013807150000002
850,荆州,2017/5/4 0:00:00,27,19,多云转中雨,微风,小于3级,112.099857200000002,30.396103360000001
851,江陵,2017/5/4 0:00:00,27,19,多云转中雨,微风,小于3级,112.473701100000000,30.101502950000000
852,监利,2017/5/4 0:00:00,30,22,多云转雷阵雨,微风~南风,小于3级~3-4级,113.001956399999997,29.848933250000002
853,建始,2017/5/4 0:00:00,22,18,小雨转中雨,微风,小于3级,109.939599200000004,30.578575990000001
854,荆门,2017/5/4 0:00:00,21,17,小雨转暴雨,微风,小于3级,112.217330300000000,31.042611200000000
855,京山,2017/5/4 0:00:00,25,20,小雨转暴雨,微风,小于3级,113.112260899999995,31.085751900000002
856,建德,2017/5/4 0:00:00,31,18,多云,南风,小于3级,119.379533199999997,29.487115320000001
857,嘉兴,2017/5/4 0:00:00,28,17,晴,东南风~东风,3-4级~4-5级,120.760427699999994,30.773992239999998
858,嘉善,2017/5/4 0:00:00,28,17,晴,东南风~东风,3-4级~4-5级,120.908872799999997,30.905748070000001
859,椒江,2017/5/4 0:00:00,31,17,多云,南风~东南风,小于3级,121.467376400000006,28.657015659999999
860,缙云,2017/5/4 0:00:00,32,18,多云转晴,微风,小于3级,120.191881800000004,28.666326290000001
861,景宁,2017/5/4 0:00:00,32,18,多云转晴,微风,小于3级,119.619289699999996,27.896052630000000
862,金华,2017/5/4 0:00:00,32,19,多云,西风,小于3级,119.652575700000000,29.102899109999999
863,江山,2017/5/4 0:00:00,32,18,多云,微风,小于3级,118.607086199999998,28.581969940000000
864,居巢区,2017/5/4 0:00:00,28,20,阴,南风~东风,小于3级~3-4级,117.728064099999997,31.650688899999999
865,鸠江区,2017/5/4 0:00:00,28,20,多云,东风,小于3级~3-4级,118.493974199999997,31.375481959999998
866,金家庄区,2017/5/4 0:00:00,25,19,阴转雷阵雨,东南风~东风,小于3级~3-4级,118.525916800000005,31.744706470000001
867,界首,2017/5/4 0:00:00,20,14,大雨转中雨,东北风,4-5级,115.398643000000007,33.226192689999998
868,泾县,2017/5/4 0:00:00,28,18,阴,东南风,小于3级,118.376040200000006,30.599286820000000
869,旌德,2017/5/4 0:00:00,28,17,阴,南风,小于3级,118.482897899999998,30.321833139999999
870,绩溪,2017/5/4 0:00:00,28,18,阴,东南风~南风,小于3级,118.663776900000002,30.162401079999999
871,金寨,2017/5/4 0:00:00,25,20,雷阵雨,西南风~东风,小于3级~3-4级,115.779314900000003,31.479092820000002
872,晋江,2017/5/4 0:00:00,30,21,多云,微风,小于3级,118.558650499999999,24.729638300000001
873,将乐,2017/5/4 0:00:00,32,19,多云转晴,微风,小于3级,117.400839700000006,26.732328679999998
874,建宁,2017/5/4 0:00:00,32,17,多云转晴,微风,小于3级,116.793071400000002,26.817741250000001
875,建阳,2017/5/4 0:00:00,31,19,多云,微风,小于3级,118.067792900000001,27.408380879999999
876,建瓯,2017/5/4 0:00:00,32,19,多云,微风,小于3级,118.485147200000000,27.044913659999999
877,进贤,2017/5/4 0:00:00,32,20,晴,微风,小于3级,116.317457800000000,28.441758029999999
878,九江,2017/5/4 0:00:00,31,17,晴,微风,小于3级,115.999848000000000,29.719639529999998
879,金溪,2017/5/4 0:00:00,34,21,晴,西南风,3-4级,116.757711900000004,27.931491560000001
880,靖安,2017/5/4 0:00:00,31,18,多云,微风,小于3级,115.237708600000005,28.946083550000001
881,吉安,2017/5/4 0:00:00,31,21,晴,南风,小于3级,114.992038699999995,27.113847650000000
882,吉安县,2017/5/4 0:00:00,31,21,晴,南风,小于3级,114.751277799999997,27.144039039999999
883,吉水,2017/5/4 0:00:00,31,21,晴,南风,小于3级,115.254638400000005,27.197465390000001
884,井冈山,2017/5/4 0:00:00,26,16,晴转多云,南风,小于3级,114.125439200000002,26.633149540000002
885,景德镇,2017/5/4 0:00:00,32,18,晴转多云,微风,小于3级,117.186522600000004,29.303562769999999
886,嘉禾,2017/5/4 0:00:00,31,22,多云转晴,南风,3-4级,112.414352600000001,25.637287290000000
887,津市,2017/5/4 0:00:00,28,21,多云转阵雨,南风,小于3级,111.906850399999996,29.474442430000000
888,靖州,2017/5/4 0:00:00,28,21,多云,南风,小于3级,109.590833500000002,26.550430720000001
889,江永,2017/5/4 0:00:00,28,22,多云,南风,3-4级,111.253886699999995,25.199988240000000
890,江华,2017/5/4 0:00:00,30,23,多云,南风,3-4级,111.752495699999997,24.977642119999999
891,吉首,2017/5/4 0:00:00,29,20,多云,东南风,小于3级,109.770925800000001,28.317142600000000
892,剑河,2017/5/4 0:00:00,30,20,多云,北风,小于3级,108.694595600000000,26.651212149999999
893,锦屏,2017/5/4 0:00:00,31,21,多云,北风,小于3级,109.132436299999995,26.566755250000000
894,江口,2017/5/4 0:00:00,29,18,多云,微风,小于3级,108.778622900000002,27.728809580000000
895,金沙,2017/5/4 0:00:00,32,18,多云转晴,微风,小于3级,106.275141500000004,27.448577969999999
896,金堂,2017/5/4 0:00:00,27,18,小雨转阴,北风,小于3级,104.615371400000001,30.728612609999999
897,锦江区,2017/5/4 0:00:00,26,18,小雨转阴,北风,小于3级,104.124269400000003,30.606301819999999
898,江油,2017/5/4 0:00:00,23,18,小雨转阵雨,旋转风,小于3级,104.933149299999997,31.952426670000001
899,江安,2017/5/4 0:00:00,29,19,多云转晴,微风,小于3级,105.128778299999993,28.663532600000000
900,筠连,2017/5/4 0:00:00,31,19,多云转晴,微风,小于3级,104.588433400000000,28.042098880000001
901,简阳,2017/5/4 0:00:00,30,20,小雨转多云,北风,小于3级,104.536304599999994,30.393006010000001
902,井研,2017/5/4 0:00:00,30,21,阴转多云,北风~东风,小于3级,104.055329700000001,29.644500659999999
903,夹江,2017/5/4 0:00:00,28,20,阴转多云,北风~东风,小于3级,103.559262899999993,29.776106920000000
904,金阳,2017/5/4 0:00:00,35,20,晴,旋转风,小于3级,103.201059400000005,27.706168999999999
905,九龙,2017/5/4 0:00:00,26,3,晴,西风~西南风,小于3级,101.635079700000006,28.917804189999998
906,九寨沟,2017/5/4 0:00:00,24,13,阴转小雨,西南风,小于3级,103.934043799999998,33.317446500000003
907,金川,2017/5/4 0:00:00,30,6,小雨,西南风,小于3级,102.328679899999997,38.492171669999998
908,剑阁,2017/5/4 0:00:00,21,17,小到中雨,微风,小于3级,105.503021000000004,31.921947729999999
909,蕉岭,2017/5/4 0:00:00,30,20,多云,微风,小于3级,116.196141499999996,24.683283410000001
910,金湾,2017/5/4 0:00:00,26,22,多云,微风,小于3级,113.417589899999996,22.047214929999999
911,江门,2017/5/4 0:00:00,28,22,多云,微风,小于3级,113.078125299999996,22.575116779999998
912,江海,2017/5/4 0:00:00,28,23,多云,微风,小于3级,113.135370499999993,22.554846680000001
913,揭阳,2017/5/4 0:00:00,29,20,多云,微风,小于3级,116.379500899999996,23.547999470000001
914,揭西,2017/5/4 0:00:00,30,20,多云,微风,小于3级,115.916825000000003,23.494712400000001
915,揭东,2017/5/4 0:00:00,29,20,多云,微风,小于3级,116.361709099999999,23.606752109999999
916,晋宁,2017/5/4 0:00:00,24,12,多云,西南风~微风,3-4级~小于3级,102.579613899999998,24.605041069999999
917,剑川,2017/5/4 0:00:00,23,7,多云,微风,小于3级,99.750307800000002,26.439596130000002
918,建水,2017/5/4 0:00:00,29,16,多云,微风,小于3级,102.889674499999998,23.683913980000000
919,金平,2017/5/4 0:00:00,26,16,多云,微风,小于3级,116.651793600000005,23.399887889999999
920,江川,2017/5/4 0:00:00,26,13,多云,西南风,4-5级,102.769728299999997,24.357607110000000
921,景谷,2017/5/4 0:00:00,30,15,多云,微风,小于3级,100.564291299999994,23.368117190000000
922,景东,2017/5/4 0:00:00,30,11,多云,微风,小于3级,100.795205699999997,24.396728939999999
923,江城,2017/5/4 0:00:00,28,14,多云,微风,小于3级,111.930035700000005,21.762803640000001
924,景洪,2017/5/4 0:00:00,34,18,多云,微风,小于3级,100.927317700000003,22.111413010000000
925,金秀,2017/5/4 0:00:00,25,20,多云,南风,小于3级,110.137776400000007,24.089876610000001
926,靖西,2017/5/4 0:00:00,30,21,晴,南风,小于3级,106.321095099999994,23.149605900000001
927,九龙,2017/5/4 0:00:00,28,22,多云,微风,小于3级,101.635079700000006,28.917804189999998
928,嘉义,2017/5/4 0:00:00,30,23,阴转多云,微风,小于3级,114.246637399999997,22.728825799999999
929,开县,2017/5/4 0:00:00,30,21,多云转中雨,微风,小于3级,108.389260500000006,31.277100659999999
930,克山,2017/5/4 0:00:00,14,-4,晴转多云,西风,3-4级,125.706470899999999,48.167090760000001
931,克东,2017/5/4 0:00:00,13,-4,晴转多云,西风,3-4级,126.352136099999996,48.009015429999998
932,康平,2017/5/4 0:00:00,13,-2,晴,东风~北风,3-4级,123.273598100000001,42.765540739999999
933,宽甸,2017/5/4 0:00:00,14,0,多云转晴,北风,小于3级,124.934106099999994,40.766142010000003
934,开原,2017/5/4 0:00:00,14,-4,晴,东北风~西南风,小于3级~3-4级,124.283776000000003,42.471223289999998
935,开鲁,2017/5/4 0:00:00,15,-3,晴转多云,北风~南风,3-4级,121.324094000000002,43.734941950000000
936,库伦,2017/5/4 0:00:00,13,-2,晴转多云,北风~南风,3-4级,86.874824500000003,44.009985970000002
937,喀喇沁,2017/5/4 0:00:00,12,-5,晴转多云,东风,3-4级,120.021537499999994,41.761651170000000
938,康保,2017/5/4 0:00:00,7,-4,晴转小雨,西北风~西南风,4-5级~3-4级,114.606535699999995,41.784595269999997
939,宽城,2017/5/4 0:00:00,14,1,晴转多云,微风,小于3级,125.344899299999994,43.998252409999999
940,岢岚,2017/5/4 0:00:00,10,0,雨夹雪,东南风,小于3级~6-7级,111.543568399999998,38.737956930000003
941,垦利,2017/5/4 0:00:00,13,7,小雨转阴,东北风,4-5级~3-4级,118.814422800000003,37.670006760000000
942,克拉玛依,2017/5/4 0:00:00,2,-4,小雪,微风,小于3级,84.926989629999994,45.203919249999998
943,库尔勒,2017/5/4 0:00:00,19,13,多云转阴,东北风~北风,4-5级~3-4级,85.709417599999995,41.705499910000000
944,库车,2017/5/4 0:00:00,20,8,阴转多云,微风,小于3级,83.459806779999994,41.781932890000000
945,柯坪,2017/5/4 0:00:00,21,7,阴转多云,微风,小于3级,78.994696140000002,40.456665809999997
946,喀什,2017/5/4 0:00:00,19,8,多云,微风,小于3级,76.014342799999994,39.513110589999997
